column_name,column_type,column_description,sample_value,ref_key
cadd,VARIANT,,"[""{\n  \""phred\"": 5.144000000000000e+00,\n  \""raw\"": 1.542810000000000e-01\n}"", ""{\n  \""phred\"": 1.577000000000000e+00,\n  \""raw\"": -8.197900000000000e-02\n}"", ""{\n  \""phred\"": 9.730000000000000e-01,\n  \""raw\"": -1.538870000000000e-01\n}""]",
rs_id,TEXT,,"[""rs187365515"", ""rs534124224"", ""rs79971753""]",
gene_id_prot_coding_distance,NUMBER,,"[106941, 182973, 51158]",
af,VARIANT,,"[""{\n  \""gnomad_afr\"": 3.441156228492773e-04,\n  \""gnomad_amr\"": 2.358490566037736e-03,\n  \""gnomad_asj\"": 0.000000000000000e+00,\n  \""gnomad_eas\"": 0.000000000000000e+00,\n  \""gnomad_fin\"": 1.726121979286536e-03,\n  \""gnomad_nfe\"": 3.630234668741086e-03,\n  \""gnomad_nfe_est\"": 6.541648495420846e-03,\n  \""gnomad_nfe_nwe\"": 2.559329920893439e-03,\n  \""gnomad_nfe_onf\"": 1.870907390084191e-03,\n  \""gnomad_nfe_seu\"": 0.000000000000000e+00,\n  \""gnomad_oth\"": 9.191176470588235e-04\n}"", ""{\n  \""gnomad_afr\"": 9.186954524575103e-04,\n  \""gnomad_amr\"": 1.179245283018868e-03,\n  \""gnomad_asj\"": 0.000000000000000e+00,\n  \""gnomad_eas\"": 0.000000000000000e+00,\n  \""gnomad_fin\"": 0.000000000000000e+00,\n  \""gnomad_nfe\"": 2.397926117952042e-03,\n  \""gnomad_nfe_est\"": 2.178649237472767e-04,\n  \""gnomad_nfe_nwe\"": 3.606328524895300e-03,\n  \""gnomad_nfe_onf\"": 1.870907390084191e-03,\n  \""gnomad_nfe_seu\"": 9.433962264150943e-03,\n  \""gnomad_oth\"": 9.208103130755065e-04\n}"", ""{\n  \""gnomad_afr\"": 1.033057851239669e-03,\n  \""gnomad_amr\"": 5.542452830188679e-02,\n  \""gnomad_asj\"": 6.896551724137931e-03,\n  \""gnomad_eas\"": 1.153846153846154e-02,\n  \""gnomad_fin\"": 2.445339470655926e-02,\n  \""gnomad_nfe\"": 5.054432348367030e-03,\n  \""gnomad_nfe_est\"": 1.394335511982571e-02,\n  \""gnomad_nfe_nwe\"": 1.163061177017911e-03,\n  \""gnomad_nfe_onf\"": 1.870907390084191e-03,\n  \""gnomad_nfe_seu\"": 0.000000000000000e+00,\n  \""gnomad_oth\"": 1.562500000000000e-02\n}""]",
chr_id,TEXT,,"[""5"", ""20"", ""12""]",
ref_allele,TEXT,,"[""A"", ""G""]",
position,NUMBER,,"[128190707, 47077597, 122362512]",
chr_id_b37,TEXT,,"[""5"", ""20"", ""12""]",
position_b37,NUMBER,,"[127526399, 45706236, 121698207]",
most_severe_consequence,TEXT,,"[""downstream_gene_variant"", ""intron_variant"", ""intergenic_variant""]",
gene_id_prot_coding,TEXT,,"[""ENSG00000064651"", ""ENSG00000064655"", ""ENSG00000064692""]",
gene_id_any_distance,NUMBER,,"[106941, 182973, 51158]",
gene_id_any,TEXT,,"[""ENSG00000064651"", ""ENSG00000064655"", ""ENSG00000064692""]",
alt_allele,TEXT,,"[""C"", ""G""]",
