column_name,column_type,column_description,sample_value,ref_key
gene_id_any,TEXT,,"[""ENSG00000124496"", ""ENSG00000124596"", ""ENSG00000124602""]",
gene_id_prot_coding,TEXT,,"[""ENSG00000124496"", ""ENSG00000124596"", ""ENSG00000124602""]",
chr_id_b37,TEXT,,"[""6""]",
af,VARIANT,,"[""{\n  \""gnomad_afr\"": 3.442735827404177e-04,\n  \""gnomad_amr\"": 0.000000000000000e+00,\n  \""gnomad_asj\"": 0.000000000000000e+00,\n  \""gnomad_eas\"": 0.000000000000000e+00,\n  \""gnomad_fin\"": 0.000000000000000e+00,\n  \""gnomad_nfe\"": 5.833549390718175e-04,\n  \""gnomad_nfe_est\"": 2.180549498473615e-04,\n  \""gnomad_nfe_nwe\"": 4.652244708071644e-04,\n  \""gnomad_nfe_onf\"": 1.870907390084191e-03,\n  \""gnomad_nfe_seu\"": 0.000000000000000e+00,\n  \""gnomad_oth\"": 0.000000000000000e+00\n}"", ""{\n  \""gnomad_afr\"": 3.444316877152698e-04,\n  \""gnomad_amr\"": 2.364066193853428e-03,\n  \""gnomad_asj\"": 0.000000000000000e+00,\n  \""gnomad_eas\"": 0.000000000000000e+00,\n  \""gnomad_fin\"": 7.200460829493088e-03,\n  \""gnomad_nfe\"": 2.786417833074132e-03,\n  \""gnomad_nfe_est\"": 1.741401828471920e-03,\n  \""gnomad_nfe_nwe\"": 3.607167791482430e-03,\n  \""gnomad_nfe_onf\"": 1.870907390084191e-03,\n  \""gnomad_nfe_seu\"": 0.000000000000000e+00,\n  \""gnomad_oth\"": 9.191176470588235e-04\n}"", ""{\n  \""gnomad_afr\"": 0.000000000000000e+00,\n  \""gnomad_amr\"": 0.000000000000000e+00,\n  \""gnomad_asj\"": 0.000000000000000e+00,\n  \""gnomad_eas\"": 0.000000000000000e+00,\n  \""gnomad_fin\"": 7.479861910241657e-03,\n  \""gnomad_nfe\"": 3.175631885936487e-03,\n  \""gnomad_nfe_est\"": 8.936355710549258e-03,\n  \""gnomad_nfe_nwe\"": 4.652244708071644e-04,\n  \""gnomad_nfe_onf\"": 1.870907390084191e-03,\n  \""gnomad_nfe_seu\"": 0.000000000000000e+00,\n  \""gnomad_oth\"": 5.514705882352942e-03\n}""]",
position_b37,NUMBER,,"[42438185, 41090022, 40990984]",
most_severe_consequence,TEXT,,"[""intergenic_variant"", ""intron_variant"", ""downstream_gene_variant""]",
chr_id,TEXT,,"[""6""]",
gene_id_prot_coding_distance,NUMBER,,"[18396, 24496, 15976]",
ref_allele,TEXT,,"[""T"", ""G"", ""C""]",
gene_id_any_distance,NUMBER,,"[18396, 24496, 15976]",
alt_allele,TEXT,,"[""C"", ""A"", ""T""]",
rs_id,TEXT,,"[""rs531169951"", ""rs184798575"", ""rs112292329""]",
position,NUMBER,,"[42470447, 41122283, 41023245]",
cadd,VARIANT,,"[""{\n  \""phred\"": 8.746000000000000e+00,\n  \""raw\"": 4.342410000000000e-01\n}"", ""{\n  \""phred\"": 6.941000000000000e+00,\n  \""raw\"": 2.792420000000000e-01\n}"", ""{\n  \""phred\"": 1.224000000000000e+00,\n  \""raw\"": -1.201120000000000e-01\n}""]",
