column_name,column_type,column_description,sample_value,ref_key
CIEND,VARIANT,,"[""[]""]",
PV4,VARIANT,,"[""[]""]",
THETA,FLOAT,,"[0.0008, 0.0003, 0.001]",
AFR_AF,FLOAT,,[0.002],
EUR_AF,FLOAT,,[0.0013],
LDAF,FLOAT,,"[0.0006, 0.0008, 0.0009]",
filter,VARIANT,,"[""[\n  \""PASS\""\n]""]",
call,VARIANT,,[],
RSQ,FLOAT,,"[0.7805, 0.5779, 0.6738]",
alternate_bases,VARIANT,,"[""[\n  \""C\""\n]"", ""[\n  \""A\""\n]"", ""[\n  \""G\""\n]""]",
DP4,VARIANT,,"[""[]""]",
SOURCE,VARIANT,,"[""[]""]",
ASN_AF,FLOAT,,[0.0017],
SVLEN,NUMBER,,[],
ERATE,FLOAT,,"[0.0003, 0.0005]",
HOMLEN,NUMBER,,[],
CIPOS,VARIANT,,"[""[]""]",
AVGPOST,FLOAT,,"[0.9997, 0.9992, 0.9994]",
quality,FLOAT,,[100.0],
AA,TEXT,,"[""T""]",
reference_name,TEXT,,"[""14"", ""7"", ""1""]",
AC,VARIANT,,"[""[\n  1\n]""]",
HWE,FLOAT,,[],
VT,TEXT,,"[""SNP""]",
AC1,NUMBER,,[],
names,VARIANT,,"[""[\n  \""rs149794549\"",\n  \""rs149794549\""\n]"", ""[\n  \""rs180930105\"",\n  \""rs180930105\""\n]"", ""[\n  \""rs187770068\"",\n  \""rs187770068\""\n]""]",
reference_bases,TEXT,,"[""T""]",
DP,NUMBER,,[],
AMR_AF,FLOAT,,[0.0028],
AN,NUMBER,,[2184],
start,NUMBER,,"[65343625, 75658504, 84160533]",
MQ,NUMBER,,[],
SNPSOURCE,VARIANT,,"[""[\n  \""LOWCOV\""\n]""]",
SVTYPE,TEXT,,[],
FQ,FLOAT,,[],
HOMSEQ,TEXT,,[],
AF,FLOAT,,[0.0005],
end,NUMBER,,"[65343626, 75658505, 84160534]",
G3,VARIANT,,"[""[]""]",
AF1,FLOAT,,[],
