column_name,column_type,column_description,sample_value,ref_key
MLEN,NUMBER,"List of failed filters (if any) or ""PASS"" indicating the variant has passed all filters.",[],
names,VARIANT,Alternate base.,"[""[\n  \""rs139431804\""\n]"", ""[\n  \""rs141104324\""\n]"", ""[\n  \""rs535407709\""\n]""]",
CIPOS,VARIANT,"Allele frequency in the EUR populations calculated from AC and AN, in the range (0,1)","[""[]""]",
end_position,NUMBER,End position (0-based). Corresponds to the first base after the last base in the reference allele.,"[49019253, 49193014, 29935634]",
start_position,NUMBER,Start position (0-based). Corresponds to the first base of the string of reference bases.,"[49019252, 49193012, 29935632]",
no_call,VARIANT,"Total read depth; only low coverage data were counted towards the DP, exome data were not used","[""[]""]",
AA,TEXT,Estimated length of mitochondrial insert,"[""A|A|AA|insertion"", ""aaa|AAA|AA|deletion"", ""c|C|-|deletion""]",
MEINFO,VARIANT,Variant names (e.g. RefSNP ID).,"[""[]""]",
MSTART,NUMBER,Confidence interval around END for imprecise variants,[],
reference_bases,TEXT,Reference bases.,"[""T"", ""GA"", ""GC""]",
DP,NUMBER,Mitochondrial end coordinate of inserted sequence,"[16527, 16193, 20772]",
partition_date_please_ignore,DATE,Number of samples with data,"[""2015-02-20""]",
quality,FLOAT,Total number of alternate alleles in called genotypes,[100.0],
CS,TEXT,"Allele frequency in the AFR populations calculated from AC and AN, in the range (0,1)",[],
filter,VARIANT,"Estimated allele frequency in the range (0,1)","[""[\n  \""PASS\""\n]""]",
hom_ref_call,VARIANT,Total number of alleles in called genotypes,[],
IMPRECISE,BOOLEAN,"Allele frequency in the AMR populations calculated from AC and AN, in the range (0,1)",[],
VT,VARIANT,Mitochondrial start coordinate of inserted sequence,"[""[\n  \""INDEL\""\n]""]",
MEND,NUMBER,Phred-scaled quality score (-10log10 prob(call is wrong)). Higher values imply better quality.,[],
alternate_bases,VARIANT,One record for each alternate base (if any).,"[""[\n  {\n    \""AC\"": 1378,\n    \""AF\"": 2.751600000000000e-01,\n    \""AFR_AF\"": 3.510000000000000e-01,\n    \""AMR_AF\"": 2.406000000000000e-01,\n    \""EAS_AF\"": 2.073000000000000e-01,\n    \""EUR_AF\"": 3.101000000000000e-01,\n    \""SAS_AF\"": 2.311000000000000e-01,\n    \""alt\"": \""TA\""\n  }\n]"", ""[\n  {\n    \""AC\"": 319,\n    \""AF\"": 6.369809999999999e-02,\n    \""AFR_AF\"": 3.180000000000000e-02,\n    \""AMR_AF\"": 9.080000000000001e-02,\n    \""EAS_AF\"": 1.000000000000000e-03,\n    \""EUR_AF\"": 1.541000000000000e-01,\n    \""SAS_AF\"": 5.930000000000000e-02,\n    \""alt\"": \""G\""\n  }\n]"", ""[\n  {\n    \""AC\"": 11,\n    \""AF\"": 2.196490000000000e-03,\n    \""AFR_AF\"": 0.000000000000000e+00,\n    \""AMR_AF\"": 0.000000000000000e+00,\n    \""EAS_AF\"": 0.000000000000000e+00,\n    \""EUR_AF\"": 0.000000000000000e+00,\n    \""SAS_AF\"": 1.120000000000000e-02,\n    \""alt\"": \""G\""\n  }\n]""]",
NS,NUMBER,Merged calls.,[2504],
MULTI_ALLELIC,BOOLEAN,Type of structural variant,[],
OLD_VARIANT,TEXT,"Precise Target Site Duplication for bases, if unknown, value will be NULL",[],
TSD,TEXT,Imprecise structural variation,[],
reference_name,TEXT,Reference name.,"[""17"", ""15"", ""18""]",
AN,NUMBER,"Mobile element info of the form NAME,START,END<POLARITY; If there is only 5' OR 3' support for this call, will be NULL NULL for START and END",[5008],
SVTYPE,TEXT,Source call set.,[],
EX_TARGET,BOOLEAN,"SV length. It is only calculated for structural variation MEIs. For other types of SVs; one may calculate the SV length by INFO:END-START+1, or by finding the difference between lengthes of REF and ALT alleles",[],
call,VARIANT,"Ancestral Allele. Format: AA|REF|ALT|IndelType. AA: Ancestral allele, REF:Reference Allele, ALT:Alternate Allele, IndelType:Type of Indel (REF, ALT and IndelType are only defined for indels)",[],
MC,VARIANT,"Allele frequency in the SAS populations calculated from AC and AN, in the range (0,1)","[""[]""]",
CIEND,VARIANT,"Allele frequency in the EAS populations calculated from AC and AN, in the range (0,1)","[""[]""]",
SVLEN,VARIANT,Confidence interval around POS for imprecise variants,"[""[]""]",
