column_name,column_type,column_description,sample_value,ref_key
quality,FLOAT,Total number of alternate alleles in called genotypes,[100.0],
NS,NUMBER,Copy number likelihoods with no frequency prior,[2504],
end_position,NUMBER,End position (0-based). Corresponds to the first base after the last base in the reference allele.,"[4063479, 4046567, 4091468]",
EX_TARGET,BOOLEAN,Per-sample genotype filter,[],
alternate_bases,VARIANT,One record for each alternate base (if any).,"[""[\n  {\n    \""AC\"": 3,\n    \""AF\"": 5.990420000000000e-04,\n    \""AFR_AF\"": 8.000000000000000e-04,\n    \""AMR_AF\"": 0.000000000000000e+00,\n    \""EAS_AF\"": 0.000000000000000e+00,\n    \""EUR_AF\"": 0.000000000000000e+00,\n    \""SAS_AF\"": 2.000000000000000e-03,\n    \""alt\"": \""TA\""\n  }\n]"", ""[\n  {\n    \""AC\"": 4,\n    \""AF\"": 7.987220000000000e-04,\n    \""AFR_AF\"": 3.000000000000000e-03,\n    \""AMR_AF\"": 0.000000000000000e+00,\n    \""EAS_AF\"": 0.000000000000000e+00,\n    \""EUR_AF\"": 0.000000000000000e+00,\n    \""SAS_AF\"": 0.000000000000000e+00,\n    \""alt\"": \""A\""\n  }\n]"", ""[\n  {\n    \""AC\"": 7,\n    \""AF\"": 1.397760000000000e-03,\n    \""AFR_AF\"": 0.000000000000000e+00,\n    \""AMR_AF\"": 0.000000000000000e+00,\n    \""EAS_AF\"": 4.000000000000000e-03,\n    \""EUR_AF\"": 0.000000000000000e+00,\n    \""SAS_AF\"": 3.100000000000000e-03,\n    \""alt\"": \""G\""\n  }\n]""]",
SVLEN,VARIANT,"Genotype of the call. ""-1"" is used in cases where the genotype is not called.","[""[]""]",
reference_bases,TEXT,Reference bases.,"[""T"", ""AT"", ""A""]",
TSD,TEXT,Copy number genotype for imprecise events,[],
reference_name,TEXT,Reference name.,"[""17""]",
start_position,NUMBER,Start position (0-based). Corresponds to the first base of the string of reference bases.,"[4063478, 4046565, 4091467]",
call,VARIANT,"Allele frequency in the EAS populations calculated from AC and AN, in the range (0,1)",[],
SVTYPE,TEXT,"Phaseset of the call (if any). ""*"" is used in cases where the genotype is phased, but no phase set (""PS"" in FORMAT) was specified.",[],
AN,NUMBER,Copy number likelihoods,[5008],
DP,NUMBER,Copy number genotype quality for imprecise events,"[21891, 16529, 18519]",
MC,VARIANT,Variant names (e.g. RefSNP ID).,"[""[]""]",
CIEND,VARIANT,"Allele frequency in the EUR populations calculated from AC and AN, in the range (0,1)","[""[]""]",
MULTI_ALLELIC,BOOLEAN,"Normalized, Phred-scaled likelihoods for genotypes as defined in the VCF specification",[],
CS,TEXT,"Allele frequency in the AMR populations calculated from AC and AN, in the range (0,1)",[],
IMPRECISE,BOOLEAN,"Allele frequency in the SAS populations calculated from AC and AN, in the range (0,1)",[],
MEINFO,VARIANT,Phred-scaled quality score (-10log10 prob(call is wrong)). Higher values imply better quality.,"[""[]""]",
OLD_VARIANT,TEXT,Confidence interval around END for imprecise variants,[],
VT,VARIANT,Genotype Quality,"[""[\n  \""INDEL\""\n]"", ""[\n  \""SNP\""\n]""]",
AA,TEXT,Genotype likelihoods,"[""a|A|AA|insertion"", ""T|T|-|deletion"", ""N|||""]",
MEND,NUMBER,"List of failed filters (if any) or ""PASS"" indicating the variant has passed all filters.",[],
MSTART,NUMBER,Name of the call.,[],
filter,VARIANT,"Estimated allele frequency in the range (0,1)","[""[\n  \""PASS\""\n]""]",
names,VARIANT,Alternate base.,"[""[\n  \""rs549755648\""\n]"", ""[\n  \""rs535347866\""\n]"", ""[\n  \""rs557185887\""\n]""]",
partition_date_please_ignore,DATE,Confidence interval around POS for imprecise variants,"[""2015-02-20""]",
MLEN,NUMBER,One record for each call.,[],
CIPOS,VARIANT,"Allele frequency in the AFR populations calculated from AC and AN, in the range (0,1)","[""[]""]",
