column_name,column_type,column_description,sample_value,ref_key
cross_mapped,TEXT,"A short isomiR read may map exactly to mature strands whose sequences are similar but not identical, when the read sequence does not capture the bases that distinguish these miRNAs (e.g. hsa-mir-30a at 6q13 and hsa-mir-30e at 1p34.2, which differ at position 18). We report such a <line_feed> read as cross-mapped, and we increment the read count for each MIMAT that it mapped to. Either Y or N -- fewer than 2% are Y","[""N""]",
mirna_accession,TEXT,"One of 2459 unique mature miRNA accession id (eg MIMAT0000062) -- note that this can also be null, in the event that this read does not map to a mature portion of the miRNA","[""MIMAT0019232""]",
case_barcode,TEXT,"Original TCGA case barcode, eg TCGA-12-1089  --  note that each case typically has a primary-tumor sample and a matched-normal (blood or adjacent tissue) sample; please refer to the TCGA Biospecimen table for more details","[""TCGA-HD-8224"", ""TCGA-CN-6017"", ""TCGA-HR-A2OG""]",
reads_per_million_miRNA_mapped,FLOAT,Read count normalized by total reads mapped divided by 1 million,"[0.11303, 0.376753, 0.151861]",
aliquot_barcode,TEXT,"Original TCGA aliquot barcode, eg TCGA-12-1089-01A-01D-0517-01","[""TCGA-HD-8224-01A-11R-2401-13"", ""TCGA-CN-6017-01A-11R-1685-13"", ""TCGA-HR-A2OG-06A-21R-A18X-13""]",
read_count,NUMBER,Number of reads that were mapped to this mirna_id,"[1, 2]",
chromosome,TEXT,"Chromosome, possible values: chr1-22, and chrX","[""chr18"", ""chr1"", ""chr17""]",
strand,TEXT,Either + or - to denote whether read mapped to the sense (+) or anti-sense (-) strand,"[""-"", ""+""]",
start_pos,NUMBER,1-based start chromosome position of isoform,"[21825770, 21825771, 85133806]",
mirna_id,TEXT,"One of 1788 unique miRNA ids (aka symbols) contained in this table, eg hsa-mir-21","[""hsa-mir-133a-1"", ""hsa-mir-4423"", ""hsa-mir-196a-1""]",
mirna_transcript,TEXT,"Indicates the type of transcript -- either mature, precursor, unannotated, or stemloop  (if this value is not mature, then the mirna_accession field will be null)","[""precursor"", ""mature""]",
sample_barcode,TEXT,"Original TCGA sample barcode, eg TCGA-12-1089-01A","[""TCGA-HD-8224-01A"", ""TCGA-CN-6017-01A"", ""TCGA-HR-A2OG-06A""]",
end_pos,NUMBER,1-based end chromosome position of isoform,"[21825792, 85133824, 48632576]",
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; eg. TCGA-OV, etc.","[""TCGA-HNSC"", ""TCGA-SKCM"", ""TCGA-COAD""]",
